Time,LAT
4.890,-19.39
4.891,-6.379
4.892,22.63
4.893,45.62
4.894,-9.379
4.895,-226.4
4.896,-278.4
4.897,-142.4
4.898,-1.389
4.899,77.62
4.900,27.62
4.901,-143.4
4.902,-51.38
4.903,79.63
4.904,204.6
4.905,204.6
4.906,165.6
4.907,144.6
4.908,130.6
4.909,142.6
4.910,99.61
4.911,28.63
4.912,-9.379
4.913,-156.4
4.914,-289.4
4.915,-205.4
4.916,-112.4
4.917,-35.37
4.918,23.62
4.919,48.62
4.920,72.63
4.921,77.62
4.922,49.61
4.923,8.621
4.924,-144.4
4.925,-163.4
4.926,-223.4
4.927,-127.4
4.928,-49.37
4.929,13.61
4.930,72.63
4.931,-1.389
4.932,-36.36
4.933,-3.379
4.934,58.63
4.935,99.61
4.936,56.62
4.937,62.62
4.938,117.6
4.939,141.6
4.940,90.63
4.941,120.6
4.942,6.632
4.943,14.62
4.944,48.62
4.945,14.62
4.946,28.63
4.947,74.62
4.948,21.63
4.949,-67.37
4.950,-106.4
4.951,-106.4
4.952,-29.38
4.953,54.63
4.954,49.61
4.955,-13.37
4.956,-56.38
4.957,-75.38
4.958,-74.38
4.959,-111.4
4.960,-195.4
4.961,-164.4
4.962,-49.37
4.963,29.62
4.964,115.6
4.965,164.6
4.966,160.6
4.967,88.61
4.968,97.63
4.969,46.63
4.970,-103.4
4.971,-185.4
4.972,-111.4
4.973,-50.37
4.974,-1.389
4.975,23.62
4.976,14.62
4.977,6.632
4.978,31.61
4.979,76.63
4.980,93.63
4.981,58.63
4.982,-13.37
4.983,-120.4
4.984,-151.4
4.985,-109.4
4.986,-2.384
4.987,116.6
4.988,161.6
4.989,100.6
4.990,25.63
4.991,-15.38
4.992,-47.38
4.993,5.621
4.994,81.61
4.995,40.63
4.996,-53.37
4.997,-217.4
4.998,-219.4
4.999,-62.38
5.000,8.621
5.001,-23.38
5.002,30.62
5.003,28.63
5.004,52.61
5.005,32.62
5.006,-41.38
5.007,-9.379
5.008,24.63
5.009,64.63
5.010,-52.37
5.011,-169.4
5.012,-137.4
5.013,-324.4
5.014,-407.4
5.015,-149.4
5.016,-57.38
5.017,182.6
5.018,338.6
5.019,448.6
5.020,371.6
5.021,360.6
5.022,328.6
5.023,183.6
5.024,108.6
5.025,94.63
5.026,79.63
5.027,84.61
5.028,32.62
5.029,-24.38
5.030,-154.4
5.031,-282.4
5.032,-243.4
5.033,-232.4
5.034,-175.4
5.035,-87.38
5.036,57.63
5.037,119.6
5.038,96.63
5.039,104.6
5.040,74.62
5.041,42.63
5.042,-31.37
5.043,-64.37
5.044,-45.38
5.045,-13.37
5.046,0.6316
5.047,-9.379
5.048,-58.39
5.049,-105.4
5.050,-133.4
5.051,-170.4
5.052,-160.4
5.053,-64.37
5.054,8.621
5.055,-34.37
5.056,-132.4
5.057,-85.37
5.058,-69.38
5.059,-39.38
5.060,80.62
5.061,108.6
5.062,108.6
5.063,19.63
5.064,19.63
5.065,111.6
5.066,183.6
5.067,234.6
5.068,156.6
5.069,22.63
5.070,-79.37
5.071,-112.4
5.072,-104.4
5.073,-71.37
5.074,-1.389
5.075,76.63
5.076,94.63
5.077,114.6
5.078,124.6
5.079,77.62
5.080,37.63
5.081,-85.37
5.082,-197.4
5.083,-119.4
5.084,-64.37
5.085,-120.4
5.086,-155.4
5.087,-268.4
5.088,-175.4
5.089,-45.38
5.090,-14.37
5.091,3.632
5.092,121.6
5.093,243.6
5.094,278.6
5.095,271.6
5.096,228.6
5.097,173.6
5.098,125.6
5.099,13.61
5.100,-121.4
5.101,-248.4
5.102,-186.4
5.103,-32.37
5.104,8.621
5.105,-131.4
5.106,-217.4
5.107,-183.4
5.108,-55.39
5.109,117.6
5.110,128.6
5.111,-83.38
5.112,-247.4
5.113,-247.4
5.114,-149.4
5.115,10.63
5.116,16.61
5.117,-7.374
5.118,47.62
5.119,245.6
5.120,381.6
5.121,333.6
5.122,293.6
5.123,283.6
5.124,285.6
5.125,236.6
5.126,105.6
5.127,20.62
5.128,-42.38
5.129,-55.39
5.130,-92.38
5.131,-130.4
5.132,-213.4
5.133,-295.4
5.134,-292.4
5.135,-254.4
5.136,-160.4
5.137,-70.37
5.138,-65.38
5.139,-13.37
5.140,95.62
5.141,185.6
5.142,172.6
5.143,134.6
5.144,90.63
5.145,46.63
5.146,-18.36
5.147,-186.4
5.148,-305.4
5.149,-243.4
5.150,-134.4
5.151,-43.37
5.152,11.62
5.153,110.6
5.154,101.6
5.155,76.63
5.156,134.6
5.157,130.6
5.158,138.6
5.159,80.62
5.160,-64.37
5.161,-216.4
5.162,-248.4
5.163,-109.4
5.164,31.61
5.165,132.6
5.166,41.62
5.167,31.61
5.168,104.6
5.169,23.62
5.170,-11.38
5.171,14.62
5.172,59.62
5.173,106.6
5.174,94.63
5.175,102.6
5.176,64.63
5.177,75.63
5.178,-63.38
5.179,-183.4
5.180,-125.4
5.181,16.61
5.182,48.62
5.183,40.63
5.184,-11.38
5.185,-63.38
5.186,-63.38
5.187,-93.38
5.188,-137.4
5.189,-86.37
5.190,-42.38
5.191,-4.389
5.192,88.61
5.193,90.63
5.194,121.6
5.195,128.6
5.196,92.62
5.197,44.62
5.198,28.63
5.199,-14.37
5.200,-63.38
5.201,-78.38
5.202,-51.38
5.203,3.632
5.204,47.62
5.205,32.62
5.206,4.626
5.207,16.61
5.208,-6.379
5.209,-105.4
5.210,-131.4
5.211,-100.4
5.212,-119.4
5.213,-95.38
5.214,-62.38
5.215,-19.39
5.216,24.63
5.217,-133.4
5.218,-141.4
5.219,-43.37
5.220,84.61
5.221,203.6
5.222,205.6
5.223,115.6
5.224,115.6
5.225,37.63
5.226,44.62
5.227,72.63
5.228,64.63
5.229,-88.37
5.230,-92.38
5.231,-171.4
5.232,-147.4
5.233,-89.37
5.234,-4.389
5.235,18.63
5.236,-116.4
5.237,-29.38
5.238,190.6
5.239,215.6
5.240,138.6
5.241,61.63
5.242,112.6
5.243,150.6
5.244,132.6
5.245,43.63
5.246,-13.37
5.247,-23.38
5.248,-26.38
5.249,-25.37
5.250,-33.38
5.251,-97.37
5.252,-112.4
5.253,-80.38
5.254,-66.38
5.255,-57.38
5.256,-53.37
5.257,-6.379
5.258,65.62
5.259,44.62
5.260,-21.38
5.261,15.62
5.262,40.63
5.263,57.63
5.264,51.62
5.265,31.61
5.266,35.64
5.267,16.61
5.268,-39.38
5.269,-95.38
5.270,-197.4
5.271,-211.4
5.272,-75.38
5.273,34.61
5.274,65.62
5.275,31.61
5.276,-49.37
5.277,-7.374
5.278,-70.37
5.279,-92.38
5.280,-84.38
5.281,-12.38
5.282,117.6
5.283,144.6
5.284,129.6
5.285,134.6
5.286,215.6
5.287,175.6
5.288,63.62
5.289,-13.37
5.290,-53.37
5.291,-35.37
5.292,-79.37
5.293,-67.37
5.294,-23.38
5.295,29.62
5.296,-75.38
5.297,-152.4
5.298,-118.4
5.299,-4.389
5.300,56.62
5.301,78.63
5.302,-6.379
5.303,-5.384
5.304,49.61
5.305,76.63
5.306,0.6316
5.307,-33.38
5.308,-81.38
5.309,-111.4
5.310,-101.4
5.311,-94.39
5.312,21.63
5.313,110.6
5.314,80.62
5.315,74.62
5.316,50.62
5.317,-16.37
5.318,-34.37
5.319,-15.38
5.320,-0.3632
5.321,12.62
5.322,6.632
5.323,58.63
5.324,52.61
5.325,-220.4
5.326,-419.4
5.327,-377.4
5.328,-238.4
5.329,50.62
5.330,246.6
5.331,315.6
5.332,365.6
5.333,433.6
5.334,268.6
5.335,121.6
5.336,-52.37
5.337,-126.4
5.338,-85.37
5.339,-51.38
5.340,-46.37
5.341,-35.37
5.342,-14.37
5.343,-3.379
5.344,-67.37
5.345,-175.4
5.346,-224.4
5.347,-192.4
5.348,-72.36
5.349,31.61
5.350,-17.37
5.351,57.63
5.352,142.6
5.353,56.62
5.354,24.63
5.355,25.63
5.356,101.6
5.357,216.6
5.358,166.6
5.359,38.62
5.360,18.63
5.361,48.62
5.362,0.6316
5.363,-26.38
5.364,-13.37
5.365,5.621
5.366,-22.39
5.367,-95.38
5.368,-156.4
5.369,-172.4
5.370,-98.38
5.371,16.61
5.372,54.63
5.373,88.61
5.374,111.6
5.375,37.63
5.376,-69.38
5.377,-91.39
5.378,-37.39
5.379,15.62
5.380,0.6316
5.381,-36.36
5.382,-83.38
5.383,-37.39
5.384,18.63
5.385,32.62
5.386,34.61
5.387,8.621
5.388,-15.38
5.389,-64.37
5.390,-105.4
5.391,-167.4
5.392,-173.4
5.393,-8.384
5.394,158.6
5.395,207.6
5.396,202.6
5.397,186.6
5.398,128.6
5.399,68.62
5.400,21.63
5.401,-10.37
5.402,-16.37
5.403,-5.384
5.404,-14.37
5.405,-53.37
5.406,-169.4
5.407,-191.4
5.408,-143.4
5.409,-89.37
5.410,-24.38
5.411,-75.38
5.412,24.63
5.413,200.6
5.414,269.6
5.415,145.6
5.416,-113.4
5.417,-286.4
5.418,-96.38
5.419,98.62
5.420,177.6
5.421,175.6
5.422,78.63
5.423,32.62
5.424,27.62
5.425,-92.38
5.426,-151.4
5.427,-82.37
5.428,-4.389
5.429,35.64
5.430,48.62
5.431,41.62
5.432,16.61
5.433,-23.38
5.434,-30.38
5.435,-20.38
5.436,-91.39
5.437,-148.4
5.438,-223.4
5.439,-221.4
5.440,-106.4
5.441,28.63
5.442,180.6
5.443,257.6
5.444,291.6
5.445,233.6
5.446,126.6
5.447,67.61
5.448,0.6316
5.449,-69.38
5.450,-122.4
5.451,-152.4
5.452,-103.4
5.453,-29.38
5.454,-42.38
5.455,-53.37
5.456,-26.38
5.457,48.62
5.458,67.61
5.459,40.63
5.460,-0.3632
5.461,-12.38
5.462,-0.3632
5.463,32.62
5.464,17.64
5.465,-31.37
5.466,-179.4
5.467,-172.4
5.468,-134.4
5.469,-8.384
5.470,65.62
5.471,93.63
5.472,112.6
5.473,146.6
5.474,68.62
5.475,100.6
5.476,64.63
5.477,-55.39
5.478,-163.4
5.479,-108.4
5.480,-24.38
5.481,7.626
5.482,-7.374
5.483,-100.4
5.484,-103.4
5.485,-23.38
5.486,60.63
5.487,130.6
5.488,114.6
5.489,42.63
5.490,64.63
5.491,138.6
5.492,99.61
5.493,41.62
5.494,-2.384
5.495,-43.37
5.496,-41.38
5.497,-26.38
5.498,-19.39
5.499,-18.36
5.500,-53.37
5.501,-168.4
5.502,-209.4
5.503,-129.4
5.504,-17.37
5.505,52.61
5.506,56.62
5.507,64.63
5.508,158.6
5.509,224.6
5.510,136.6
5.511,21.63
5.512,-39.38
5.513,-30.38
5.514,-28.37
5.515,-90.39
5.516,-163.4
5.517,-152.4
5.518,-21.38
5.519,96.63
5.520,110.6
5.521,64.63
5.522,20.62
5.523,-26.38
5.524,-39.38
5.525,-26.38
5.526,-35.37
5.527,-21.38
5.528,0.6316
5.529,24.63
5.530,80.62
5.531,59.62
5.532,31.61
5.533,-5.384
5.534,-35.37
5.535,-35.37
5.536,-78.38
5.537,-110.4
5.538,-121.4
5.539,-39.38
5.540,0.6316
5.541,28.63
5.542,68.62
5.543,86.62
5.544,32.62
5.545,23.62
5.546,13.61
5.547,14.62
5.548,22.63
5.549,29.62
5.550,24.63
5.551,27.62
5.552,5.621
5.553,-3.379
5.554,-8.384
5.555,-17.37
5.556,-14.37
5.557,-14.37
5.558,-11.38
5.559,-13.37
5.560,-10.37
5.561,-7.374
5.562,-10.37
5.563,-9.379
5.564,-9.379
5.565,-9.379
5.566,-8.384
5.567,-3.379
5.568,-4.389
5.569,-5.384
5.570,-5.384
5.571,-2.384
5.572,-3.379
5.573,-0.3632
5.574,-1.389
5.575,-0.3632
5.576,0.6316
5.577,-2.384
5.578,-4.389
5.579,-0.3632
5.580,-5.384
5.581,-6.379
5.582,-7.374
5.583,-4.389
5.584,-5.384
5.585,-5.384
5.586,-10.37
5.587,-8.384
5.588,-11.38
5.589,-9.379
5.590,-5.384
5.591,3.632
5.592,8.621
5.593,15.62
5.594,15.62
5.595,16.61
5.596,20.62
5.597,26.62
5.598,33.62
5.599,25.63
5.600,17.64
5.601,8.621
5.602,3.632
5.603,-0.3632
5.604,-4.389
5.605,-5.384
5.606,-4.389
5.607,-7.374
5.608,-6.379
5.609,-11.38
5.610,-10.37
5.611,-11.38
5.612,-10.37
5.613,-15.38
5.614,-14.37
5.615,-16.37
5.616,-16.37
5.617,-15.38
5.618,-15.38
5.619,-13.37
5.620,-11.38
5.621,-5.384
5.622,-2.384
5.623,2.621
5.624,9.616
5.625,18.63
5.626,17.64
5.627,21.63
5.628,18.63
5.629,15.62
5.630,14.62
5.631,13.61
5.632,10.63
5.633,6.632
5.634,-1.389
5.635,-3.379
5.636,-0.3632
5.637,2.621
5.638,4.626
5.639,8.621
5.640,8.621
5.641,4.626
5.642,0.6316
5.643,-3.379
5.644,1.626
5.645,6.632
5.646,1.626
5.647,2.621
5.648,2.621
5.649,-7.374
5.650,-2.384
5.651,-0.3632
5.652,-0.3632
5.653,-10.37
5.654,-18.36
5.655,-20.38
5.656,-27.38
5.657,-33.38
5.658,-32.37
5.659,-27.38
5.660,-21.38
5.661,-15.38
5.662,-5.384
5.663,10.63
5.664,17.64
5.665,16.61
5.666,20.62
5.667,35.64
5.668,35.64
5.669,30.62
5.670,20.62
5.671,11.62
5.672,-0.3632
5.673,-0.3632
5.674,-0.3632
5.675,-7.374
5.676,-6.379
5.677,-6.379
5.678,-2.384
5.679,3.632
5.680,5.621
5.681,3.632
5.682,-2.384
5.683,-0.3632
5.684,-3.379
5.685,-3.379
5.686,-2.384
5.687,-4.389
5.688,-5.384
5.689,-10.37
5.690,-11.38
5.691,-8.384
5.692,-8.384
5.693,-10.37
5.694,-10.37
5.695,-8.384
5.696,-0.3632
5.697,6.632
5.698,5.621
5.699,5.621
5.700,2.621
5.701,2.621
5.702,0.6316
5.703,-3.379
5.704,-4.389
5.705,-7.374
5.706,-4.389
5.707,-2.384
5.708,-3.379
5.709,0.6316
5.710,1.626
5.711,3.632
5.712,-4.389
5.713,-9.379
5.714,-12.38
5.715,-21.38
5.716,-24.38
5.717,-30.38
5.718,-27.38
5.719,-24.38
5.720,-18.36
5.721,-11.38
5.722,-7.374
5.723,1.626
5.724,20.62
5.725,35.64
5.726,27.62
5.727,12.62
5.728,-1.389
5.729,-8.384
5.730,-12.38
5.731,-5.384
5.732,0.6316
5.733,-2.384
5.734,-10.37
5.735,-2.384
5.736,17.64
5.737,24.63
5.738,17.64
5.739,7.626
5.740,7.626
5.741,14.62
5.742,26.62
5.743,31.61
5.744,34.61
5.745,32.62
5.746,24.63
5.747,16.61
5.748,4.626
5.749,-8.384
5.750,-16.37
5.751,-24.38
5.752,-31.37
5.753,-35.37
5.754,-33.38
5.755,-28.37
5.756,-18.36
5.757,-12.38
5.758,-7.374
5.759,7.626
5.760,28.63
5.761,39.63
5.762,36.63
5.763,20.62
5.764,8.621
5.765,-0.3632
5.766,0.6316
5.767,0.6316
5.768,0.6316
5.769,6.632
5.770,8.621
5.771,14.62
5.772,11.62
5.773,4.626
5.774,3.632
5.775,-1.389
5.776,-4.389
5.777,-8.384
5.778,-10.37
5.779,-7.374
5.780,-9.379
5.781,-9.379
5.782,-7.374
5.783,-10.37
5.784,-9.379
5.785,-8.384
5.786,-3.379
5.787,-5.384
5.788,-9.379
5.789,-7.374
5.790,-8.384
5.791,-11.38
5.792,-10.37
5.793,-7.374
5.794,-7.374
5.795,-5.384
5.796,-4.389
5.797,-2.384
5.798,1.626
5.799,5.621
5.800,7.626
5.801,4.626
5.802,4.626
5.803,1.626
5.804,-2.384
5.805,-13.37
5.806,-22.39
5.807,-20.38
5.808,-20.38
5.809,-12.38
5.810,-10.37
5.811,-10.37
5.812,-1.389
5.813,14.62
5.814,45.62
5.815,44.62
5.816,25.63
5.817,-0.3632
5.818,-13.37
5.819,-10.37
5.820,-9.379
5.821,-2.384
5.822,4.626
5.823,15.62
5.824,30.62
5.825,34.61
5.826,22.63
5.827,11.62
5.828,-1.389
5.829,-14.37
5.830,-14.37
5.831,-12.38
5.832,-15.38
5.833,-13.37
5.834,-14.37
5.835,-11.38
5.836,-10.37
5.837,-11.38
5.838,-13.37
5.839,-14.37
5.840,-17.37
5.841,-10.37
5.842,-3.379
5.843,14.62
5.844,26.62
5.845,16.61
5.846,9.616
5.847,5.621
5.848,-3.379
5.849,3.632
5.850,15.62
5.851,22.63
5.852,11.62
5.853,2.621
5.854,-1.389
5.855,1.626
5.856,0.6316
5.857,5.621
5.858,5.621
5.859,2.621
5.860,-3.379
5.861,-7.374
5.862,-4.389
5.863,-2.384
5.864,-5.384
5.865,-3.379
5.866,-1.389
5.867,3.632
5.868,15.62
5.869,17.64
5.870,8.621
5.871,-7.374
5.872,-15.38
5.873,-20.38
5.874,-24.38
5.875,-31.37
5.876,-30.38
5.877,-19.39
5.878,-4.389
5.879,3.632
5.880,3.632
5.881,6.632
5.882,10.63
5.883,24.63
5.884,23.62
5.885,17.64
5.886,13.61
5.887,10.63
5.888,6.632
5.889,1.626
5.890,5.621
5.891,2.621
5.892,-1.389
5.893,-8.384
5.894,-9.379
5.895,-15.38
5.896,-13.37
5.897,-11.38
5.898,-8.384
5.899,-0.3632
5.900,5.621
5.901,10.63
5.902,16.61
5.903,16.61
5.904,11.62
5.905,2.621
5.906,-8.384
5.907,-18.36
5.908,-22.39
5.909,-24.38
5.910,-23.38
5.911,-19.39
5.912,-14.37
5.913,-8.384
5.914,-0.3632
5.915,13.61
5.916,16.61
5.917,24.63
5.918,17.64
5.919,0.6316
5.920,-14.37
5.921,-22.39
5.922,-26.38
5.923,-28.37
5.924,-25.37
5.925,-12.38
5.926,0.6316
5.927,22.63
5.928,46.63
5.929,47.62
5.930,39.63
5.931,28.63
5.932,23.62
5.933,16.61
5.934,11.62
5.935,10.63
5.936,8.621
5.937,-0.3632
5.938,-6.379
5.939,-14.37
5.940,-20.38
5.941,-25.37
5.942,-25.37
5.943,-28.37
5.944,-20.38
5.945,-18.36
5.946,-8.384
5.947,7.626
5.948,23.62
5.949,27.62
5.950,27.62
5.951,18.63
5.952,7.626
5.953,-1.389
5.954,-9.379
5.955,-12.38
5.956,-14.37
5.957,-19.39
5.958,-14.37
5.959,-19.39
5.960,-20.38
5.961,-11.38
5.962,-1.389
5.963,8.621
5.964,10.63
5.965,-0.3632
5.966,-14.37
5.967,-19.39
5.968,-18.36
5.969,-8.384
5.970,8.621
5.971,17.64
5.972,24.63
5.973,24.63
5.974,14.62
5.975,13.61
5.976,18.63
5.977,20.62
5.978,10.63
5.979,8.621
5.980,7.626
5.981,8.621
5.982,3.632
5.983,7.626
5.984,4.626
5.985,0.6316
5.986,-11.38
5.987,-18.36
5.988,-21.38
5.989,-19.39
5.990,-19.39
5.991,-13.37
5.992,-12.38
5.993,-10.37
5.994,-7.374
5.995,-1.389
5.996,-3.379
5.997,-5.384
5.998,-3.379
5.999,0.6316
6.000,24.63
6.001,36.63
6.002,32.62
6.003,21.63
6.004,0.6316
6.005,-8.384
6.006,-14.37
6.007,-15.38
6.008,-16.37
6.009,-13.37
6.010,-11.38
6.011,1.626
6.012,1.626
6.013,-5.384
6.014,-12.38
6.015,-21.38
6.016,-21.38
6.017,-23.38
6.018,-26.38
6.019,-26.38
6.020,-23.38
6.021,-7.374
6.022,18.63
6.023,28.63
6.024,34.61
6.025,34.61
6.026,36.63
6.027,36.63
6.028,30.62
6.029,24.63
6.030,15.62
6.031,8.621
6.032,5.621
6.033,8.621
6.034,4.626
6.035,-0.3632
6.036,-11.38
6.037,-15.38
6.038,-17.37
6.039,-17.37
6.040,-11.38
6.041,-5.384
6.042,-5.384
6.043,-6.379
6.044,-14.37
6.045,-13.37
6.046,-17.37
6.047,-17.37
6.048,-12.38
6.049,-7.374
6.050,-2.384
6.051,6.632
6.052,20.62
6.053,23.62
6.054,19.63
6.055,11.62
6.056,0.6316
6.057,-7.374
6.058,-9.379
6.059,-7.374
6.060,-5.384
6.061,-13.37
6.062,-14.37
6.063,-9.379
6.064,0.6316
6.065,11.62
6.066,13.61
6.067,14.62
6.068,11.62
6.069,2.621
6.070,-1.389
6.071,-2.384
6.072,-10.37
6.073,-16.37
6.074,-22.39
6.075,-30.38
6.076,-32.37
6.077,-22.39
6.078,-17.37
6.079,-3.379
6.080,-3.379
6.081,14.62
6.082,31.61
6.083,35.64
6.084,30.62
6.085,24.63
6.086,23.62
6.087,16.61
6.088,9.616
6.089,10.63
6.090,11.62
6.091,5.621
6.092,0.6316
6.093,-7.374
6.094,-13.37
6.095,-17.37
6.096,-16.37
6.097,-11.38
6.098,2.621
6.099,0.6316
6.100,-3.379
6.101,-5.384
6.102,-7.374
6.103,-13.37
6.104,-20.38
6.105,-18.36
6.106,-17.37
6.107,-17.37
6.108,-18.36
6.109,-16.37
6.110,-13.37
6.111,-2.384
6.112,8.621
6.113,26.62
6.114,32.62
6.115,37.63
6.116,26.62
6.117,20.62
6.118,18.63
6.119,11.62
6.120,6.632
6.121,6.632
6.122,7.626
6.123,5.621
6.124,-3.379
6.125,-12.38
6.126,-19.39
6.127,-19.39
6.128,-23.38
6.129,-21.38
6.130,-10.37
6.131,-4.389
6.132,-8.384
6.133,-12.38
6.134,-17.37
6.135,-7.374
6.136,12.62
6.137,11.62
6.138,0.6316
6.139,-5.384
6.140,-6.379
6.141,-2.384
6.142,2.621
6.143,6.632
6.144,11.62
6.145,19.63
6.146,19.63
6.147,18.63
6.148,8.621
6.149,0.6316
6.150,-1.389
6.151,-5.384
6.152,-1.389
6.153,5.621
6.154,13.61
6.155,7.626
6.156,6.632
6.157,4.626
6.158,4.626
6.159,0.6316
6.160,-5.384
6.161,-9.379
6.162,-13.37
6.163,-17.37
6.164,-22.39
6.165,-26.38
6.166,-20.38
6.167,-16.37
6.168,-13.37
6.169,-5.384
6.170,-1.389
6.171,19.63
6.172,31.61
6.173,34.61
6.174,24.63
6.175,16.61
6.176,4.626
6.177,-1.389
6.178,-8.384
6.179,-18.36
6.180,-16.37
6.181,-10.37
6.182,-6.379
6.183,-8.384
6.184,-2.384
6.185,0.6316
6.186,-0.3632
6.187,-0.3632
6.188,-11.38
6.189,-18.36
6.190,-14.37
6.191,-17.37
6.192,-14.37
6.193,-20.38
6.194,-17.37
6.195,-17.37
6.196,-6.379
6.197,16.61
6.198,28.63
6.199,24.63
6.200,20.62
6.201,13.61
6.202,3.632
6.203,8.621
6.204,19.63
6.205,16.61
6.206,8.621
6.207,6.632
6.208,4.626
6.209,0.6316
6.210,6.632
6.211,15.62
6.212,21.63
6.213,17.64
6.214,8.621
6.215,1.626
6.216,-3.379
6.217,-10.37
6.218,-17.37
6.219,-17.37
6.220,-13.37
6.221,-15.38
6.222,-12.38
6.223,-14.37
6.224,-7.374
6.225,3.632
6.226,8.621
6.227,4.626
6.228,0.6316
6.229,-0.3632
6.230,-0.3632
6.231,0.6316
6.232,-1.389
6.233,-4.389
6.234,-0.3632
6.235,5.621
6.236,8.621
6.237,3.632
6.238,-0.3632
6.239,-1.389
6.240,-3.379
6.241,-3.379
6.242,-1.389
6.243,2.621
6.244,2.621
6.245,3.632
6.246,1.626
6.247,-4.389
6.248,-7.374
6.249,-14.37
6.250,-16.37
6.251,-19.39
6.252,-16.37
6.253,-13.37
6.254,-11.38
6.255,-5.384
6.256,1.626
6.257,6.632
6.258,3.632
6.259,0.6316
6.260,-0.3632
6.261,-5.384
6.262,-3.379
6.263,8.621
6.264,8.621
6.265,8.621
6.266,12.62
6.267,11.62
6.268,5.621
6.269,4.626
6.270,6.632
6.271,14.62
6.272,13.61
6.273,8.621
6.274,3.632
6.275,-3.379
6.276,-10.37
6.277,-4.389
6.278,-1.389
6.279,-0.3632
6.280,-3.379
6.281,-11.38
6.282,-15.38
6.283,-14.37
6.284,-16.37
6.285,-15.38
6.286,-17.37
6.287,-12.38
6.288,-9.379
6.289,-2.384
6.290,10.63
6.291,21.63
6.292,15.62
6.293,7.626
6.294,8.621
6.295,16.61
6.296,14.62
6.297,13.61
6.298,3.632
6.299,4.626
6.300,4.626
6.301,0.6316
6.302,1.626
6.303,-2.384
6.304,-9.379
6.305,-16.37
6.306,-15.38
6.307,-10.37
6.308,-9.379
6.309,-13.37
6.310,-10.37
6.311,1.626
6.312,14.62
6.313,19.63
6.314,8.621
6.315,10.63
6.316,7.626
6.317,5.621
6.318,14.62
6.319,18.63
6.320,7.626
6.321,-2.384
6.322,-13.37
6.323,-11.38
6.324,-17.37
6.325,-14.37
6.326,-10.37
6.327,-5.384
6.328,3.632
6.329,6.632
6.330,11.62
6.331,10.63
6.332,6.632
6.333,-9.379
6.334,-19.39
6.335,-21.38
6.336,-13.37
6.337,-16.37
6.338,-10.37
6.339,-0.3632
6.340,-0.3632
6.341,2.621
6.342,13.61
6.343,28.63
6.344,27.62
6.345,19.63
6.346,8.621
6.347,10.63
6.348,5.621
6.349,8.621
6.350,4.626
6.351,3.632
6.352,-1.389
6.353,-8.384
6.354,-14.37
6.355,-22.39
6.356,-28.37
6.357,-32.37
6.358,-27.38
6.359,-20.38
6.360,-14.37
6.361,-9.379
6.362,-2.384
6.363,8.621
6.364,14.62
6.365,21.63
6.366,21.63
6.367,19.63
6.368,23.62
6.369,8.621
6.370,-3.379
6.371,-9.379
6.372,-9.379
6.373,-13.37
6.374,-16.37
6.375,-9.379
6.376,7.626
6.377,16.61
6.378,18.63
6.379,11.62
6.380,8.621
6.381,8.621
6.382,14.62
6.383,29.62
6.384,27.62
6.385,18.63
6.386,6.632
6.387,-1.389
6.388,-10.37
6.389,-11.38
6.390,-12.38
6.391,-18.36
6.392,-17.37
6.393,-7.374
6.394,-10.37
6.395,-2.384
6.396,-2.384
6.397,-4.389
6.398,-8.384
6.399,-6.379
6.400,-13.37
6.401,-16.37
6.402,-11.38
6.403,-6.379
6.404,2.621
6.405,6.632
6.406,4.626
6.407,3.632
6.408,-1.389
6.409,-8.384
6.410,-5.384
6.411,-7.374
6.412,-0.3632
6.413,7.626
6.414,10.63
6.415,15.62
6.416,23.62
6.417,26.62
6.418,24.63
6.419,21.63
6.420,10.63
6.421,-1.389
6.422,-10.37
6.423,-16.37
6.424,-19.39
6.425,-25.37
6.426,-31.37
6.427,-38.38
6.428,-37.39
6.429,-28.37
6.430,-19.39
6.431,-19.39
6.432,-9.379
6.433,2.621
6.434,19.63
6.435,25.63
6.436,19.63
6.437,14.62
6.438,21.63
6.439,26.62
6.440,24.63
6.441,19.63
6.442,8.621
6.443,6.632
6.444,6.632
6.445,10.63
6.446,4.626
6.447,-4.389
6.448,-12.38
6.449,-19.39
6.450,-22.39
6.451,-24.38
6.452,-19.39
6.453,-15.38
6.454,-9.379
6.455,-8.384
6.456,-11.38
6.457,-12.38
6.458,-4.389
6.459,12.62
6.460,31.61
6.461,35.64
6.462,32.62
6.463,26.62
6.464,17.64
6.465,12.62
6.466,2.621
6.467,-3.379
6.468,-2.384
6.469,-10.37
6.470,-14.37
6.471,-14.37
6.472,-10.37
6.473,-11.38
6.474,-8.384
6.475,-2.384
6.476,-5.384
6.477,-17.37
6.478,-25.37
6.479,-31.37
6.480,-33.38
6.481,-24.38
6.482,-15.38
6.483,-20.38
6.484,-10.37
6.485,5.621
6.486,24.63
6.487,37.63
6.488,41.62
6.489,43.63
6.490,39.63
6.491,36.63
6.492,32.62
6.493,25.63
6.494,21.63
6.495,8.621
6.496,5.621
6.497,-5.384
6.498,-13.37
6.499,-16.37
6.500,-14.37
6.501,-14.37
6.502,-14.37
6.503,-12.38
6.504,-13.37
6.505,-15.38
6.506,-14.37
6.507,-13.37
6.508,-13.37
6.509,-9.379
6.510,-8.384
6.511,-11.38
6.512,-8.384
6.513,-1.389
6.514,-0.3632
6.515,0.6316
6.516,-1.389
6.517,-11.38
6.518,-13.37
6.519,-12.38
